name,kana,lat,lng,closed
尾奈,おな,34.783958,137.541755,0
知波田,ちばた,34.753069,137.511873,0
大森,おおもり,34.737865,137.509636,0
アスモ前,あすもまえ,34.727685,137.49405,0
第一通り,だいいちどおり,34.707477,137.732845,0
遠州病院,えんしゅうびょういん,34.710657,137.73327,0
八幡,はちまん,34.717012,137.73598,0
助信,すけのぶ,34.724539,137.738608,0
曳馬,ひくま,34.733254,137.741254,0
上島,かみじま,34.74157,137.745229,0
自動車学校前,じどうしゃがっこうまえ,34.747489,137.751625,0
さぎの宮,さぎのみや,34.757275,137.757327,0
積志,せきし,34.768082,137.763409,0
遠州西ヶ崎,えんしゅうにしがさき,34.776821,137.773905,0
遠州小松,えんしゅうこまつ,34.784264,137.777838,0
浜北,はまきた,34.791358,137.784356,0
美薗中央公園,みそのちゅうおうこうえん,34.798208,137.789764,0
遠州小林,えんしゅうこばやし,34.808374,137.795538,0
遠州芝本,えんしゅうしばもと,34.823601,137.798597,0
遠州岩水寺,えんしゅうがんすいじ,34.834373,137.801131,0
新金谷,しんかなや,34.825737,138.137645,0
代官町,だいかんちょう,34.835493,138.126102,0
日切,ひぎり,34.839012,138.122394,0
合格,ごうかく,34.844806,138.120771,0
門出,かどで,34.850162,138.119231,0
神尾,かみお,34.882842,138.101595,0
福用,ふくよう,34.901881,138.090124,0
大和田,おわだ,34.921104,138.08215,0
家山,いえやま,34.940071,138.077764,0
抜里,ぬくり,34.953373,138.087672,0
川根温泉笹間渡,かわねおんせんささまど,34.962291,138.086114,0
地名,じな,34.986019,138.087252,0
塩郷,しおごう,34.997664,138.090612,0
下泉,しもいずみ,35.022064,138.090078,0
田野口,たのくち,35.0513,138.095416,0
駿河徳山,するがとくやま,35.074758,138.110516,0
青部,あおべ,35.089592,138.115473,0
崎平,さきだいら,35.091803,138.127411,0
千頭,せんず,35.107754,138.13656,0
川根両国,かわねりょうごく,35.116836,138.140592,0
沢間,さわま,35.124705,138.134365,0
土本,どもと,35.136057,138.139186,0
川根小山,かわねこやま,35.141753,138.14106,0
奥泉,おくいずみ,35.149739,138.147796,0
アプトいちしろ,あぷといちしろ,35.167514,138.144825,0
長島ダム,ながしまだむ,35.168787,138.157124,0
ひらんだ,ひらんだ,35.164806,138.167507,0
奥大井湖上,おくおおいこじょう,35.1682,138.180792,0
接岨峡温泉,せっそきょうおんせん,35.178821,138.185177,0
尾盛,おもり,35.192131,138.174369,0
閑蔵,かんぞう,35.191737,138.194189,0
井川,いかわ,35.212242,138.221111,0
小本,こもと,35.14921,136.861331,0
荒子,あらこ,35.139992,136.861676,0
南荒子,みなみあらこ,35.131707,136.861771,0
中島,なかじま,35.125144,136.861346,0
港北,こうほく,35.114529,136.862739,0
荒子川公園,あらこがわこうえん,35.104569,136.861148,0
稲永,いなえい,35.091418,136.863203,0
野跡,のせき,35.075253,136.854136,0
金城ふ頭,きんじょうふとう,35.048775,136.849009,0
尾張星の宮,おわりほしのみや,35.212988,136.855011,0
小田井,おたい,35.221043,136.880491,0
比良,ひら,35.228549,136.90178,0
味美,あじよし,35.229504,136.932263,0
六名,むつな,34.941132,137.152004,0
北岡崎,きたおかざき,34.972301,137.157736,0
大門,だいもん,34.982411,137.154883,0
北野桝塚,きたのますづか,34.996289,137.139457,0
三河上郷,みかわかみごう,35.012384,137.132756,0
永覚,えかく,35.027361,137.138983,0
末野原,すえのはら,35.03949,137.146866,0
三河豊田,みかわとよた,35.0554,137.150934,0
新上挙母,しんうわごろも,35.071732,137.151206,0
新豊田,しんとよた,35.088041,137.153524,0
愛環梅坪,あいかんうめつぼ,35.105056,137.160781,0
四郷,しごう,35.12211,137.162635,0
貝津,かいづ,35.133089,137.148091,0
保見,ほみ,35.136665,137.134363,0
篠原,ささばら,35.155171,137.120592,0
八草,やくさ,35.175404,137.106945,0
山口,やまぐち,35.197656,137.102089,0
瀬戸口,せとぐち,35.206679,137.081866,0
中水野,なかみずの,35.250399,137.071947,0
藤が丘,ふじがおか,35.182113,137.02171,0
はなみずき通,はなみずきどおり,35.17767,137.035369,0
杁ヶ池公園,いりがいけこうえん,35.171788,137.037866,0
長久手古戦場,ながくてこせんじょう,35.171574,137.049932,0
芸大通,げいだいどおり,35.171938,137.061092,0
公園西,こうえんにし,35.174403,137.076737,0
愛・地球博記念公園,あい・ちきゅうはくきねんこうえん,35.177948,137.08796,0
陶磁資料館南,とうじしりょうかんみなみ,35.179286,137.097099,0
高畑,たかばた,35.139161,136.853466,0
岩塚,いわつか,35.158459,136.854406,0
中村公園,なかむらこうえん,35.16783,136.855056,0
中村日赤,なかむらにっせき,35.172385,136.861733,0
本陣,ほんじん,35.177135,136.866782,0
亀島,かめじま,35.177526,136.876756,0
伏見,ふしみ,35.169273,136.897427,0
新栄町,しんさかえまち,35.170729,136.920377,0
今池,いまいけ,35.169919,136.937331,0
池下,いけした,35.167675,136.946486,0
覚王山,かくおうざん,35.166565,136.953708,0
本山,もとやま,35.163923,136.963441,0
東山公園,ひがしやまこうえん,35.160454,136.972873,0
星ヶ丘,ほしがおか,35.162399,136.985095,0
一社,いっしゃ,35.168231,136.995927,0
上社,かみやしろ,35.173656,137.007081,0
本郷,ほんごう,35.175453,137.013425,0
ナゴヤドーム前矢田,なごやどーむまえやだ,35.190691,136.945255,0
平安通,へいあんどおり,35.195934,136.929784,0
志賀本通,しがほんどおり,35.196281,136.92121,0
黒川,くろかわ,35.197183,136.910178,0
名城公園,めいじょうこうえん,35.190528,136.904748,0
名古屋城,なごやじょう,35.18156,136.905379,0
久屋大通,ひさやおおどおり,35.173784,136.908156,0
矢場町,やばちょう,35.163785,136.90899,0
上前津,かみまえづ,35.157477,136.906815,0
東別院,ひがしべついん,35.150453,136.904824,0
西高蔵,にしたかくら,35.134622,136.901769,0
熱田神宮西,あつたじんぐうにし,35.127956,136.906769,0
熱田神宮伝馬町,あつたじんぐうてんまちょう,35.120735,136.91038,0
堀田,ほりた,35.116644,136.921685,0
妙音通,みょうおんどおり,35.117125,136.929545,0
新瑞橋,あらたまばし,35.117734,136.936603,0
瑞穂運動場東,みずほうんどうじょうひがし,35.123167,136.948685,0
総合リハビリセンター,そうごうりはびりせんたー,35.130536,136.954523,0
八事,やごと,35.136946,136.964036,0
八事日赤,やごとにっせき,35.144556,136.965008,0
名古屋大学,なごやだいがく,35.154261,136.96658,0
自由ヶ丘,じゆうがおか,35.174961,136.966762,0
茶屋ヶ坂,ちゃやがさか,35.184612,136.962254,0
砂田橋,すなだばし,35.188861,136.953999,0
日比野,ひびの,35.132711,136.893125,0
六番町,ろくばんちょう,35.124623,136.888715,0
東海通,とうかいどおり,35.113388,136.887336,0
港区役所,みなとくやくしょ,35.105736,136.88455,0
築地口,つきじぐち,35.099348,136.883162,0
名古屋港,なごやこう,35.09348,136.881971,0
庄内緑地公園,しょうないりょくちこうえん,35.215186,136.886963,0
庄内通,しょうないどおり,35.204476,136.891044,0
浄心,じょうしん,35.192205,136.890819,0
浅間町,せんげんちょう,35.18384,136.890335,0
丸の内,まるのうち,35.173458,136.896944,0
大須観音,おおすかんのん,35.160729,136.898158,0
荒畑,あらはた,35.149654,136.92593,0
御器所,ごきそ,35.149585,136.934146,0
川名,かわな,35.148703,136.948717,0
いりなか,いりなか,35.143234,136.955375,0
塩釜口,しおがまぐち,35.132433,136.977529,0
植田,うえだ,35.128649,136.987882,0
原,はら,35.126118,136.996714,0
平針,ひらばり,35.122766,137.006904,0
太閤通,たいこうどおり,35.167611,136.873126,0
国際センター,こくさいせんたー,35.172128,136.889375,0
高岳,たかおか,35.174062,136.915656,0
車道,くるまみち,35.173507,136.929543,0
吹上,ふきあげ,35.158787,136.935376,0
桜山,さくらやま,35.139695,136.933316,0
瑞穂区役所,みずほくやくしょ,35.131793,136.93443,0
瑞穂運動場西,みずほうんどうじょうにし,35.124949,136.935477,0
桜本町,さくらほんまち,35.109001,136.936761,0
鶴里,つるさと,35.105738,136.943433,0
野並,のなみ,35.102358,136.95549,0
鳴子北,なるこきた,35.102684,136.966209,0
相生山,あいおいやま,35.102545,136.976208,0
神沢,かみさわ,35.098518,136.98954,0
徳重,とくしげ,35.094491,136.99815,0
柳生橋,やぎゅうばし,34.75479,137.38847,0
小池,こいけ,34.748891,137.388076,0
愛知大学前,あいちだいがくまえ,34.741682,137.385754,0
南栄,みなみさかえ,34.73592,137.385446,0
高師,たかし,34.727068,137.381674,0
芦原,あしはら,34.718433,137.380122,0
植田,うえた,34.711085,137.373047,0
向ヶ丘,むこうがおか,34.706351,137.367556,0
大清水,おおしみず,34.695966,137.358863,0
老津,おいつ,34.692344,137.33536,0
杉山,すぎやま,34.680301,137.320759,0
やぐま台,やぐまだい,34.673809,137.309427,0
豊島,としま,34.667459,137.293737,0
神戸,かんべ,34.668253,137.278044,0
三河田原,みかわたはら,34.666875,137.269172,0
駅前大通,えきまえおおどおり,34.763209,137.385707,0
新川,しんかわ,34.762857,137.389483,0
札木,ふだぎ,34.765959,137.390299,0
市役所前,しやくしょまえ,34.767369,137.392488,0
豊橋公園前,とよはしこうえんまえ,34.766841,137.395406,0
東八町,ひがしはっちょう,34.765924,137.400341,0
前畑,まえはた,34.765818,137.404718,0
東田坂上,あずまださかうえ,34.765783,137.408495,0
東田,あずまだ,34.76536,137.413151,0
競輪場前,けいりんじょうまえ,34.765078,137.416778,0
井原,いはら,34.764232,137.421885,0
赤岩口,あかいわぐち,34.763403,137.429931,0
運動公園前,うんどうこうえんまえ,34.75845,137.422314,0
金屋,かなや,35.202551,136.956747,0
川宮,かわみや,35.210405,136.962047,0
川村,かわむら,35.214297,136.968591,0
白沢渓谷,しらさわけいこく,35.216121,136.978569,0
小幡緑地,おばたりょくち,35.218785,136.982839,0
東野,ひがしの,35.446315,137.428788,0
飯沼,いいぬま,35.418529,137.461257,0
阿木,あぎ,35.399759,137.458962,0
飯羽間,いいばま,35.387222,137.437468,0
極楽,ごくらく,35.379944,137.432619,0
岩村,いわむら,35.368864,137.43434,0
花白温泉,はなしろおんせん,35.355071,137.407207,0
山岡,やまおか,35.350132,137.395679,0
野志,のし,35.321962,137.389516,0
明智,あけち,35.306169,137.387359,0
前平公園,まえひらこうえん,35.449771,137.001652,0
加茂野,かもの,35.460927,136.985062,0
富加,とみか,35.475144,136.969658,0
関富岡,せきとみおか,35.478588,136.944923,0
関口,せきぐち,35.479976,136.928872,0
せきてらす前,せきてらすまえ,35.483434,136.914195,0
関,せき,35.490027,136.912758,0
関市役所前,せきしやくしょまえ,35.499004,136.912787,0
関下有知,せきしもうち,35.513679,136.914582,0
松森,まつもり,35.526808,136.915367,0
美濃市,みのし,35.539618,136.915525,0
梅山,うめやま,35.548981,136.918025,0
湯の洞温泉口,ゆのほらおんせんぐち,35.571281,136.931192,0
洲原,すはら,35.588954,136.944848,0
母野,はんの,35.59875,136.942009,0
木尾,こんの,35.606394,136.938467,0
八坂,やさか,35.620186,136.944966,0
みなみ子宝温泉,みなみこだからおんせん,35.627308,136.950618,0
大矢,おおや,35.637327,136.95024,0
福野,ふくの,35.646726,136.95172,0
美並苅安,みなみかりやす,35.660686,136.955047,0
赤池,あかいけ,35.671021,136.960613,0
深戸,ふかど,35.686445,136.962498,0
相生,あいおい,35.715114,136.95042,0
郡上八幡,ぐじょうはちまん,35.741877,136.947364,0
自然園前,しぜんえんまえ,35.7702,136.931354,0
山田,やまだ,35.789003,136.911709,0
徳永,とくなが,35.805087,136.903546,0
郡上大和,ぐじょうやまと,35.815224,136.894872,0
万場,まんば,35.833702,136.883093,0
上万場,かみまんば,35.844429,136.876707,0
大中,おおなか,35.853775,136.868405,0
大島,おおしま,35.868426,136.859039,0
美濃白鳥,みのしろとり,35.884946,136.860602,0
白鳥高原,しろとりこうげん,35.912617,136.843028,0
白山長滝,はくさんながたき,35.919722,136.832312,0
北濃,ほくのう,35.92994,136.829793,0
東大垣,ひがしおおがき,35.375338,136.646671,0
横屋,よこや,35.386996,136.659479,0
十九条,じゅうくじょう,35.395737,136.660945,0
美江寺,みえじ,35.413387,136.661378,0
北方真桑,きたがたまくわ,35.439567,136.674271,0
モレラ岐阜,もれらぎふ,35.455112,136.669729,0
糸貫,いとぬき,35.462891,136.669704,0
本巣,もとす,35.487599,136.670072,0
織部,おりべ,35.499017,136.667241,0
木知原,こちぼら,35.517759,136.650153,0
谷汲口,たにぐみぐち,35.527552,136.642187,0
神海,こうみ,35.542487,136.641739,0
高科,たかしな,35.555099,136.641017,0
鍋原,なべら,35.5659,136.636606,0
日当,ひなた,35.582304,136.631456,0
高尾,たかお,35.601806,136.625819,0
水鳥,みどり,35.617813,136.620771,0
樽見,たるみ,35.635119,136.615827,0
大矢知,おおやち,35.022147,136.633382,0
平津,へいづ,35.028477,136.61843,0
暁学園前,あかつきがくえんまえ,35.032798,136.605976,0
山城,やまじょう,35.035272,136.588342,0
保々,ほぼ,35.046774,136.565936,0
北勢中央公園口,ほくせいちゅうおうこうえんぐち,35.060519,136.566096,0
梅戸井,うめどい,35.075326,136.557033,0
大安,だいあん,35.09196,136.545376,0
三里,みさと,35.107062,136.538651,0
丹生川,にゅうがわ,35.122757,136.519744,0
伊勢治田,いせはった,35.133137,136.514419,0
東藤原,ひがしふじわら,35.147643,136.498904,0
西野尻,にしのじり,35.16393,136.488224,0
西藤原,にしふじわら,35.170368,136.478181,0
馬道,うまみち,35.060705,136.676354,0
西別所,にしべっしょ,35.059752,136.666043,0
蓮花寺,れんげじ,35.059657,136.652189,0
在良,ありよし,35.060685,136.643731,0
星川,ほしかわ,35.064398,136.630113,0
七和,ななわ,35.06888,136.615722,0
穴太,あのう,35.073032,136.604887,0
東員,とういん,35.077945,136.587562,0
大泉,おおいずみ,35.095044,136.57021,0
楚原,そはら,35.110984,136.560349,0
麻生田,おうだ,35.133807,136.535628,0
阿下喜,あげき,35.146177,136.518796,0
鈴鹿,すずか,34.878513,136.589009,0
玉垣,たまがき,34.855104,136.570038,0
鈴鹿サーキット稲生,すずかさーきっといのう,34.841053,136.555154,0
徳田,とくだ,34.826288,136.544077,0
中瀬古,なかせこ,34.812167,136.543033,0
伊勢上野,いせうえの,34.800444,136.542492,0
河芸,かわげ,34.781015,136.53099,0
東一身田,ひがしいしんでん,34.758717,136.512126,0
四十九,しじゅく,34.748194,136.137,0
フジテック前,ふじてっくまえ,35.294672,136.285465,0
鳥居本,とりいもと,35.284788,136.283031,0
ひこね芹川,ひこねせりかわ,35.262195,136.260939,0
彦根口,ひこねぐち,35.254741,136.25826,0
高宮,たかみや,35.236266,136.260524,0
尼子,あまご,35.213967,136.246148,0
豊郷,とよさと,35.197863,136.230946,0
愛知川,えちがわ,35.176119,136.213378,0
五箇荘,ごかしょう,35.154476,136.197146,0
河辺の森,かわべのもり,35.135353,136.196218,0
八日市,ようかいち,35.114264,136.194582,0
長谷野,ながたにの,35.095626,136.187561,0
大学前,だいがくまえ,35.087733,136.184698,0
京セラ前,きょうせらまえ,35.074748,136.180382,0
桜川,さくらがわ,35.065052,136.187488,0
朝日大塚,あさひおおつか,35.05106,136.193568,0
朝日野,あさひの,35.03154,136.20572,0
日野,ひの,35.012203,136.219457,0
水口松尾,みなくちまつお,34.980224,136.18644,0
水口,みなくち,34.974238,136.17683,0
水口石橋,みなくちいしばし,34.970072,136.171625,0
水口城南,みなくちじょうなん,34.968181,136.165648,0
スクリーン,すくりーん,35.233142,136.267203,0
多賀大社前,たがたいしゃまえ,35.226442,136.284077,0
新八日市,しんようかいち,35.110356,136.191141,0
太郎坊宮前,たろぼうぐうまえ,35.108608,136.183958,0
市辺,いちのべ,35.103848,136.165641,0
平田,ひらた,35.11023,136.146612,0
武佐,むさ,35.114894,136.130692,0
紫香楽宮跡,しがらきぐうし,34.915741,136.087967,0
雲井,くもい,34.911249,136.084317,0
勅旨,ちょくし,34.893681,136.073102,0
玉桂寺前,ぎょくけいじまえ,34.885257,136.06938,0
信楽,しがらき,34.87713,136.061317,0
トロッコ嵐山,とろっこあらしやま,35.017162,135.670252,0
トロッコ保津峡,とろっこほづきょう,35.026148,135.646284,0
トロッコ亀岡,とろっこかめおか,35.01314,135.606751,0
元田中,もとたなか,35.034968,135.781411,0
茶山・京都芸術大学,ちゃやま・きょうとげいじゅつだいがく,35.038248,135.784508,0
一乗寺,いちじょうじ,35.044247,135.787416,0
修学院,しゅうがくいん,35.050119,135.790297,0
宝ヶ池,たからがいけ,35.058054,135.792366,0
三宅八幡,みやけはちまん,35.062387,135.796207,0
八瀬比叡山口,やせひえいざんぐち,35.065225,135.8085,0
八幡前,はちまんまえ,35.066358,135.79241,0
岩倉,いわくら,35.071208,135.786616,0
木野,きの,35.071108,135.776525,0
京都精華大前,きょうとせいかだいまえ,35.073069,135.768909,0
二軒茶屋,にけんちゃや,35.077743,135.765876,0
市原,いちはら,35.088236,135.763118,0
二ノ瀬,にのせ,35.097657,135.763065,0
貴船口,きぶねぐち,35.105923,135.763804,0
鞍馬,くらま,35.113,135.772453,0
福知山市民病院口,ふくちやましみんびょういんぐち,35.306573,135.108581,0
荒河かしの木台,あらがかしのきだい,35.319394,135.105779,0
牧,まき,35.337892,135.101751,0
下天津,しもあまづ,35.359587,135.111702,0
公庄,ぐじょう,35.371855,135.12912,0
大江,おおえ,35.388798,135.147856,0
大江高校前,おおえこうこうまえ,35.395675,135.152486,0
二俣,ふたまた,35.413495,135.154524,0
大江山口内宮,おおえやまぐちないく,35.432023,135.158251,0
辛皮,からかわ,35.462612,135.173161,0
喜多,きた,35.509318,135.187498,0
宮村,みやむら,35.523336,135.192134,0
宮津,みやづ,35.53441,135.199875,0
天橋立,あまのはしだて,35.557729,135.182456,0
岩滝口,いわたきぐち,35.55038,135.151297,0
与謝野,よさの,35.543516,135.126469,0
京丹後大宮,きょうたんごおおみや,35.579324,135.093977,0
峰山,みねやま,35.625928,135.07214,0
網野,あみの,35.667342,135.025599,0
夕日ヶ浦木津温泉,ゆうひがうらきつおんせん,35.650061,134.972332,0
小天橋,しょうてんきょう,35.630067,134.928425,0
かぶと山,かぶとやま,35.60685,134.919769,0
久美浜,くみはま,35.60235,134.894997,0
コウノトリの郷,こうのとりのさと,35.552816,134.835391,0
国際会館,こくさいかいかん,35.062942,135.785216,0
松ヶ崎,まつがさき,35.051657,135.777114,0
北山,きたやま,35.051277,135.766329,0
北大路,きたおおじ,35.044972,135.75866,0
鞍馬口,くらまぐち,35.03739,135.759385,0
今出川,いまでがわ,35.030168,135.759385,0
丸太町,まるたまち,35.016554,135.759537,0
烏丸御池,からすまおいけ,35.010517,135.759638,0
五条,ごじょう,34.995252,135.759687,0
九条,くじょう,34.979062,135.759664,0
十条,じゅうじょう,34.972168,135.759623,0
くいな橋,くいなばし,34.962674,135.757441,0
石田,いしだ,34.940569,135.803995,0
醍醐,だいご,34.950732,135.810769,0
小野,おの,34.961218,135.812733,0
椥辻,なぎつじ,34.972675,135.814658,0
東野,ひがしの,34.981841,135.816602,0
蹴上,けあげ,35.008037,135.790227,0
東山,ひがしやま,35.009425,135.780448,0
京都市役所前,きょうとしやくしょまえ,35.011003,135.768829,0
二条城前,にじょうじょうまえ,35.011892,135.750473,0
西大路御池,にしおおじおいけ,35.010983,135.731181,0
太秦天神川,うずまさてんじんがわ,35.010816,135.716085,0
西大路三条,にしおおじさんじょう,35.007855,135.732438,0
山ノ内,やまのうち,35.008336,135.72317,0
嵐電天神川,らんでんてんじんがわ,35.010192,135.715227,0
蚕ノ社,かいこのやしろ,35.011894,135.712987,0
太秦広隆寺,うずまさこうりゅうじ,35.013513,135.708232,0
帷子ノ辻,かたびらのつじ,35.015146,135.700257,0
有栖川,ありすがわ,35.015249,135.694216,0
車折神社,くるまざきじんじゃ,35.016763,135.688986,0
鹿王院,ろくおういん,35.01704,135.685236,0
嵐電嵯峨,らんでんさが,35.016426,135.681425,0
嵐山,あらしやま,35.015271,135.677698,0
撮影所前,さつえいしょまえ,35.01575,135.702778,0
常盤,ときわ,35.020296,135.704807,0
鳴滝,なるたき,35.023626,135.705793,0
宇多野,うたの,35.027145,135.709731,0
御室仁和寺,おむろにんなじ,35.02639,135.714106,0
妙心寺,みょうしんじ,35.026345,135.718011,0
龍安寺,りょうあんじ,35.027862,135.721264,0
等持院・立命館大学衣笠キャンパス前,とうじいん・りつめいかんだいがくきぬがさきゃんぱすまえ,35.027828,135.723797,0
北野白梅町,きたのはくばいちょう,35.027409,135.730846,0
箕面萱野,みのおかやの,34.831649,135.488976,0
箕面船場阪大前,みのおせんばはんだいまえ,34.821526,135.490209,0
千里中央,せんりちゅうおう,34.808655,135.495067,0
桃山台,ももやまだい,34.793842,135.497142,0
緑地公園,りょくちこうえん,34.774772,135.495278,0
江坂,えさか,34.758755,135.497106,0
絹延橋,きぬのべばし,34.834809,135.423025,0
滝山,たきやま,34.843075,135.421197,0
鶯の森,うぐいすのもり,34.847747,135.418888,0
鼓滝,つづみがたき,34.854735,135.418339,0
多田,ただ,34.860815,135.416497,0
平野,ひらの,34.868719,135.417266,0
一の鳥居,いちのとりい,34.879599,135.419888,0
畦野,うねの,34.884954,135.415594,0
山下,やました,34.892926,135.412172,0
笹部,ささべ,34.893765,135.416269,0
光風台,こうふうだい,34.899887,135.431429,0
ときわ台,ときわだい,34.906134,135.438195,0
妙見口,みょうけんぐち,34.911539,135.444597,0
深井,ふかい,34.530398,135.497461,0
泉ヶ丘,いずみがおか,34.497099,135.511575,0
栂・美木多,とが・みきた,34.485087,135.490286,0
光明池,こうみょういけ,34.474712,135.475572,0
和泉中央,いずみちゅうおう,34.461211,135.456063,0
貝塚市役所前,かいづかしやくしょまえ,34.439461,135.360497,0
近義の里,こぎのさと,34.436903,135.362892,0
石才,いしざい,34.430596,135.368205,0
清児,せちご,34.424786,135.372127,0
名越,なごせ,34.421467,135.375027,0
森,もり,34.414246,135.38189,0
三ツ松,みつまつ,34.411135,135.383387,0
三ヶ山口,みけやまぐち,34.407247,135.385026,0
水間観音,みずまかんのん,34.403528,135.385581,0
東三国,ひがしみくに,34.741052,135.498496,0
中津,なかつ,34.711191,135.496938,0
本町,ほんまち,34.681936,135.498982,0
心斎橋,しんさいばし,34.675012,135.50033,0
大国町,だいこくちょう,34.656075,135.4978,0
昭和町,しょうわちょう,34.633564,135.516954,0
西田辺,にしたなべ,34.621627,135.515152,0
あびこ,あびこ,34.598821,135.512747,0
北花田,きたはなだ,34.581873,135.516469,0
新金岡,しんかなおか,34.567447,135.514864,0
大日,だいにち,34.749476,135.578241,0
守口,もりぐち,34.737973,135.563851,0
太子橋今市,たいしばしいまいち,34.731376,135.55493,0
千林大宮,せんばやしおおみや,34.723808,135.54913,0
関目高殿,せきめたかどの,34.715197,135.545797,0
野江内代,のえうちんだい,34.708951,135.538137,0
都島,みやこじま,34.709087,135.525799,0
中崎町,なかざきちょう,34.706864,135.505245,0
谷町四丁目,たにまちよんちょうめ,34.681914,135.517253,0
谷町六丁目,たにまちろくちょうめ,34.674923,135.516912,0
谷町九丁目,たにまちきゅうちょうめ,34.667146,135.515801,0
四天王寺前夕陽ヶ丘,してんのうじまえゆうひがおか,34.658536,135.514134,0
阿倍野,あべの,34.642374,135.51198,0
文の里,ふみのさと,34.636039,135.518024,0
田辺,たなべ,34.628215,135.525515,0
駒川中野,こまがわなかの,34.621507,135.533036,0
平野,ひらの,34.621078,135.548887,0
喜連瓜破,きれうりわり,34.609376,135.551633,0
出戸,でと,34.609012,135.565801,0
長原,ながはら,34.602432,135.573853,0
八尾南,やおみなみ,34.597433,135.582464,0
四ツ橋,よつばし,34.674112,135.496783,0
花園町,はなぞのちょう,34.644371,135.496636,0
岸里,きしのさと,34.634372,135.493859,0
玉出,たまで,34.624096,135.490527,0
北加賀屋,きたかがや,34.621318,135.478861,0
住之江公園,すみのえこうえん,34.609269,135.471879,0
夢洲,ゆめしま,34.652361,135.389944,0
コスモスクエア,こすもすくえあ,34.642888,135.412472,0
大阪港,おおさかこう,34.65388,135.434336,0
朝潮橋,あさしおばし,34.661035,135.448863,0
阿波座,あわざ,34.681483,135.486297,0
堺筋本町,さかいすじほんまち,34.681867,135.506912,0
緑橋,みどりばし,34.680756,135.545242,0
深江橋,ふかえばし,34.67909,135.557186,0
西長堀,にしながほり,34.675256,135.487223,0
今里,いまざと,34.668617,135.544274,0
新深江,しんふかえ,34.668158,135.553836,0
小路,しょうじ,34.661531,135.556245,0
北巽,きたたつみ,34.652982,135.554964,0
南巽,みなみたつみ,34.643261,135.553298,0
長堀橋,ながほりばし,34.674645,135.506357,0
恵美須町,えびすちょう,34.65508,135.505575,0
西大橋,にしおおはし,34.675442,135.493575,0
松屋町,まつやまち,34.675479,135.512467,0
大阪ビジネスパーク,おおさかびじねすぱーく,34.692144,135.529688,0
蒲生四丁目,がもうよんちょうめ,34.700368,135.547709,0
今福鶴見,いまふくつるみ,34.701913,135.560044,0
横堤,よこづつみ,34.703532,135.57274,0
鶴見緑地,つるみりょくち,34.710754,135.580239,0
門真南,かどまみなみ,34.716865,135.59246,0
トレードセンター前,とれーどせんたーまえ,34.63865,135.412336,0
中ふ頭,なかふとう,34.634091,135.417416,0
ポートタウン西,ぽーとたうんにし,34.630899,135.422777,0
ポートタウン東,ぽーとたうんひがし,34.630882,135.429085,0
フェリーターミナル,ふぇりーたーみなる,34.619253,135.434962,0
南港東,なんこうひがし,34.613826,135.438607,0
南港口,なんこうぐち,34.613826,135.445959,0
平林,ひらばやし,34.610683,135.458585,0
大阪空港,おおさかくうこう,34.791598,135.441821,0
柴原阪大前,しばはらはんだいまえ,34.800266,135.458734,0
少路,しょうじ,34.804246,135.47551,0
万博記念公園,ばんぱくきねんこうえん,34.806692,135.530228,0
宇野辺,うのべ,34.808,135.554406,0
沢良宜,さわらぎ,34.793902,135.566166,0
摂津,せっつ,34.779842,135.561483,0
南摂津,みなみせっつ,34.765394,135.568572,0
公園東口,こうえんひがしぐち,34.810427,135.539235,0
阪大病院前,はんだいびょういんまえ,34.818474,135.530005,0
豊川,とよかわ,34.834611,135.526778,0
彩都西,さいとにし,34.855492,135.522931,0
松虫,まつむし,34.635458,135.509852,0
東天下茶屋,ひがしてんがちゃや,34.632539,135.508475,0
北畠,きたばたけ,34.627245,135.505408,0
姫松,ひめまつ,34.624162,135.503203,0
帝塚山三丁目,てづかやまさんちょうめ,34.620568,135.500709,0
帝塚山四丁目,てづかやまよんちょうめ,34.617649,135.499051,0
神ノ木,かみのき,34.615844,135.496957,0
住吉,すみよし,34.61448,135.491846,0
今池,いまいけ,34.645704,135.502339,0
今船,いまふね,34.642702,135.501611,0
松田町,まつだちょう,34.639197,135.500895,0
北天下茶屋,きたてんがちゃや,34.636511,135.500234,0
聖天坂,しょうてんさか,34.632909,135.499423,0
天神ノ森,てんじんのもり,34.629603,135.49799,0
塚西,つかにし,34.623524,135.494651,0
細井川,ほそいがわ,34.609978,135.491221,0
安立町,あんりゅうまち,34.605706,135.490188,0
我孫子道,あびこみち,34.600379,135.488833,0
大和川,やまとがわ,34.594721,135.486764,0
高須神社,たかすじんしゃ,34.590488,135.485184,0
綾ノ町,あやのちょう,34.587941,135.48315,0
神明町,しんめいちょう,34.585277,135.48012,0
妙国寺前,みょうこくじまえ,34.583444,135.478426,0
花田口,はなたぐち,34.581519,135.476651,0
大小路,おおしょうじ,34.579158,135.474448,0
宿院,しゅくいん,34.576439,135.47196,0
寺地町,てらぢちょう,34.573637,135.469335,0
御陵前,ごりょうまえ,34.570639,135.466605,0
東湊,ひがしみなと,34.564737,135.462522,0
石津北,いしづきた,34.560126,135.458805,0
石津,いしづ,34.555444,135.455075,0
船尾,ふなお,34.549914,135.450565,0
花隈,はなくま,34.686117,135.181524,0
西元町,にしもとまち,34.683897,135.17959,0
高速神戸,こうそくこうべ,34.679362,135.174441,0
新開地,しんかいち,34.675981,135.169291,0
